Transaction_ID,Passenger_ID,Date_of_Purchase,Time_of_Purchase,Purchase_Type,Payment_Method,Price
12904,12904,2/12/2024,03:49.0,Online,Credit Card,10
12905,12905,2/12/2024,04:03.0,Online,Credit Card,11
12906,12906,2/12/2024,04:21.0,Online,Credit Card,22
12907,12907,2/12/2024,06:52.0,Online,Credit Card,67
12908,12908,2/12/2024,08:56.0,Online,Credit Card,11
12909,12909,2/12/2024,10:22.0,Online,Credit Card,22
12910,12910,2/12/2024,30:00.0,Station,Contactless,35
12911,12911,2/12/2024,30:46.0,Station,Credit Card,151
12912,12912,2/12/2024,32:22.0,Station,Contactless,35
12913,12913,2/12/2024,34:38.0,Online,Contactless,11
12914,12914,2/12/2024,38:13.0,Station,Credit Card,151
12915,12915,2/12/2024,45:13.0,Online,Credit Card,13
12916,12916,2/12/2024,53:19.0,Online,Credit Card,19
12917,12917,2/12/2024,54:25.0,Online,Contactless,7
12918,12918,2/12/2024,59:46.0,Online,Contactless,52
12919,12919,2/12/2024,19:00.0,Online,Credit Card,2
12920,12920,2/12/2024,19:57.0,Online,Credit Card,35
12921,12921,2/12/2024,21:22.0,Online,Credit Card,13
12922,12922,2/12/2024,22:28.0,Online,Credit Card,35
12923,12923,2/12/2024,22:38.0,Online,Credit Card,25
12924,12924,2/12/2024,22:56.0,Online,Contactless,11
12925,12925,2/12/2024,29:12.0,Station,Contactless,7
12926,12926,2/12/2024,36:07.0,Online,Contactless,3
12927,12927,2/12/2024,38:03.0,Station,Contactless,5
12928,12928,2/12/2024,39:27.0,Online,Contactless,10
12929,12929,2/12/2024,45:31.0,Online,Credit Card,7
12930,12930,2/12/2024,47:04.0,Online,Contactless,48
12931,12931,2/12/2024,48:09.0,Online,Credit Card,2
12932,12932,2/12/2024,49:48.0,Online,Credit Card,2
12933,12933,2/12/2024,51:47.0,Online,Debit Card,8
12934,12934,2/12/2024,52:06.0,Online,Credit Card,6
12935,12935,2/12/2024,53:42.0,Online,Debit Card,8
12936,12936,2/12/2024,54:34.0,Online,Credit Card,3
12937,12937,2/12/2024,55:06.0,Station,Contactless,35
12938,12938,2/12/2024,00:28.0,Online,Debit Card,72
12939,12939,2/12/2024,03:47.0,Online,Debit Card,22
12940,12940,2/12/2024,05:01.0,Online,Credit Card,15
12941,12941,2/12/2024,05:25.0,Online,Credit Card,39
12942,12942,2/12/2024,09:18.0,Online,Credit Card,4
12943,12943,2/12/2024,10:26.0,Online,Credit Card,15
12944,12944,2/12/2024,12:11.0,Online,Credit Card,7
12945,12945,2/12/2024,14:18.0,Online,Debit Card,72
12946,12946,2/12/2024,15:50.0,Online,Credit Card,57
12947,12947,2/12/2024,17:11.0,Online,Credit Card,18
12948,12948,2/12/2024,19:34.0,Online,Credit Card,13
12949,12949,2/12/2024,20:40.0,Online,Contactless,8
12950,12950,2/12/2024,21:07.0,Online,Credit Card,13
12951,12951,2/12/2024,22:46.0,Online,Credit Card,13
12952,12952,2/12/2024,22:55.0,Online,Contactless,13
12953,12953,2/12/2024,25:14.0,Online,Credit Card,13
12954,12954,2/12/2024,25:27.0,Online,Credit Card,18
12955,12955,2/12/2024,26:10.0,Online,Contactless,10
12956,12956,2/12/2024,26:21.0,Station,Contactless,53
12957,12957,2/12/2024,26:41.0,Online,Credit Card,18
12958,12958,2/12/2024,27:47.0,Online,Contactless,35
12959,12959,2/12/2024,28:24.0,Online,Credit Card,18
12960,12960,2/12/2024,29:35.0,Online,Credit Card,18
12961,12961,2/12/2024,37:30.0,Online,Credit Card,13
12962,12962,2/12/2024,39:12.0,Station,Credit Card,3
12963,12963,2/12/2024,41:25.0,Online,Credit Card,13
12964,12964,2/12/2024,00:44.0,Online,Credit Card,35
12965,12965,2/12/2024,00:51.0,Online,Credit Card,35
12966,12966,2/12/2024,02:07.0,Online,Credit Card,9
12967,12967,2/12/2024,02:39.0,Online,Credit Card,35
12968,12968,2/12/2024,05:10.0,Online,Credit Card,35
12969,12969,2/12/2024,05:41.0,Online,Credit Card,9
12970,12970,2/12/2024,09:19.0,Online,Credit Card,34
12971,12971,2/12/2024,10:27.0,Online,Credit Card,11
12972,12972,2/12/2024,11:52.0,Station,Contactless,3
12973,12973,2/12/2024,29:51.0,Station,Contactless,86
12974,12974,2/12/2024,30:24.0,Online,Credit Card,48
12975,12975,2/12/2024,34:49.0,Station,Credit Card,76
12976,12976,2/12/2024,36:06.0,Station,Contactless,10
12977,12977,2/12/2024,38:45.0,Station,Credit Card,76
12978,12978,2/12/2024,39:58.0,Station,Credit Card,76
12979,12979,2/12/2024,40:41.0,Station,Contactless,35
12980,12980,2/12/2024,42:59.0,Station,Credit Card,76
12981,12981,2/12/2024,43:08.0,Station,Credit Card,76
12982,12982,2/12/2024,46:02.0,Online,Credit Card,7
12983,12983,2/12/2024,52:18.0,Station,Credit Card,35
12984,12984,2/12/2024,55:28.0,Station,Credit Card,4
12985,12985,2/12/2024,06:13.0,Station,Contactless,3
12986,12986,2/12/2024,17:53.0,Online,Credit Card,10
12987,12987,2/12/2024,29:59.0,Online,Contactless,13
12988,12988,2/12/2024,30:40.0,Online,Contactless,52
12989,12989,2/12/2024,31:41.0,Online,Contactless,13
12990,12990,2/12/2024,43:26.0,Online,Debit Card,5
12991,12991,2/12/2024,43:41.0,Online,Credit Card,15
12992,12992,2/12/2024,47:10.0,Online,Contactless,36
12993,12993,2/12/2024,54:29.0,Station,Credit Card,3
12994,12994,2/12/2024,13:58.0,Station,Contactless,35
12995,12995,2/12/2024,20:50.0,Station,Contactless,13
12996,12996,2/12/2024,32:26.0,Online,Credit Card,23
12997,12997,2/12/2024,37:34.0,Online,Contactless,14
12998,12998,2/12/2024,37:36.0,Online,Contactless,2
12999,12999,2/12/2024,02:50.0,Station,Contactless,7
13000,13000,2/12/2024,06:34.0,Station,Credit Card,3
13001,13001,2/12/2024,08:50.0,Online,Contactless,2
13002,13002,2/12/2024,13:31.0,Station,Credit Card,2
13003,13003,2/12/2024,31:31.0,Online,Contactless,17
13004,13004,2/12/2024,31:57.0,Station,Credit Card,24
13005,13005,2/12/2024,32:03.0,Online,Credit Card,5
13006,13006,2/12/2024,41:16.0,Online,Contactless,8
13007,13007,2/12/2024,43:50.0,Online,Contactless,43
13008,13008,2/12/2024,51:36.0,Online,Credit Card,2
13009,13009,2/12/2024,59:28.0,Station,Credit Card,53
13010,13010,2/12/2024,16:20.0,Online,Credit Card,3
13011,13011,2/12/2024,28:13.0,Online,Contactless,35
13012,13012,2/12/2024,37:13.0,Station,Credit Card,19
13013,13013,2/12/2024,40:16.0,Online,Contactless,8
13014,13014,2/12/2024,54:40.0,Station,Contactless,35
13015,13015,2/12/2024,05:38.0,Online,Credit Card,8
13016,13016,2/12/2024,20:43.0,Station,Contactless,53
13017,13017,2/12/2024,37:50.0,Station,Credit Card,47
13018,13018,2/12/2024,38:34.0,Online,Contactless,7
13019,13019,2/12/2024,43:57.0,Online,Contactless,35
13020,13020,2/12/2024,52:35.0,Online,Credit Card,2
13021,13021,2/12/2024,52:57.0,Station,Debit Card,50
13022,13022,2/12/2024,53:27.0,Online,Credit Card,7
13023,13023,2/12/2024,57:26.0,Online,Contactless,15
13024,13024,2/12/2024,00:37.0,Online,Credit Card,7
13025,13025,2/12/2024,01:51.0,Online,Credit Card,7
13026,13026,2/12/2024,12:06.0,Station,Contactless,70
13027,13027,2/12/2024,15:00.0,Station,Credit Card,35
13028,13028,2/12/2024,15:33.0,Online,Contactless,9
13029,13029,2/12/2024,16:57.0,Online,Credit Card,3
13030,13030,2/12/2024,17:15.0,Online,Credit Card,7
13031,13031,2/12/2024,21:47.0,Online,Credit Card,10
13032,13032,2/12/2024,31:01.0,Station,Credit Card,13
13033,13033,2/12/2024,39:22.0,Station,Credit Card,151
13034,13034,2/12/2024,44:11.0,Online,Contactless,25
13035,13035,2/12/2024,54:32.0,Online,Credit Card,4
13036,13036,2/12/2024,55:19.0,Station,Credit Card,8
13037,13037,2/12/2024,02:37.0,Online,Credit Card,13
13038,13038,2/12/2024,04:39.0,Station,Credit Card,5
13039,13039,2/12/2024,07:09.0,Station,Credit Card,23
13040,13040,2/12/2024,07:46.0,Online,Contactless,8
13041,13041,2/12/2024,09:13.0,Station,Credit Card,10
13042,13042,2/12/2024,16:11.0,Station,Contactless,35
13043,13043,2/12/2024,16:19.0,Online,Credit Card,2
13044,13044,2/12/2024,37:56.0,Station,Credit Card,13
13045,13045,2/12/2024,37:59.0,Station,Debit Card,7
13046,13046,2/12/2024,45:42.0,Online,Credit Card,5
13047,13047,2/12/2024,06:28.0,Online,Credit Card,35
13048,13048,2/12/2024,10:41.0,Station,Debit Card,101
13049,13049,2/12/2024,15:13.0,Station,Contactless,35
13050,13050,2/12/2024,15:48.0,Online,Credit Card,16
13051,13051,2/12/2024,18:19.0,Online,Credit Card,10
13052,13052,2/12/2024,22:24.0,Online,Contactless,5
13053,13053,2/12/2024,25:50.0,Station,Contactless,3
13054,13054,2/12/2024,25:57.0,Online,Credit Card,7
13055,13055,2/12/2024,26:12.0,Online,Credit Card,16
13056,13056,2/12/2024,26:15.0,Online,Credit Card,7
13057,13057,2/12/2024,27:50.0,Online,Credit Card,13
13058,13058,2/12/2024,29:16.0,Online,Credit Card,3
13059,13059,2/12/2024,31:16.0,Station,Debit Card,4
13060,13060,2/12/2024,32:14.0,Station,Contactless,6
13061,13061,2/12/2024,35:20.0,Station,Credit Card,35
13062,13062,2/12/2024,38:14.0,Station,Debit Card,4
13063,13063,2/12/2024,38:36.0,Station,Credit Card,35
13064,13064,2/12/2024,42:06.0,Station,Contactless,2
13065,13065,2/12/2024,42:54.0,Station,Credit Card,4
13066,13066,2/12/2024,43:45.0,Station,Credit Card,35
13067,13067,2/12/2024,50:43.0,Online,Contactless,16
13068,13068,2/12/2024,55:21.0,Online,Credit Card,7
13069,13069,2/12/2024,59:42.0,Online,Contactless,7
13070,13070,2/12/2024,05:06.0,Station,Debit Card,56
13071,13071,2/12/2024,06:27.0,Online,Contactless,7
13072,13072,2/12/2024,12:56.0,Station,Debit Card,56
13073,13073,2/12/2024,15:39.0,Online,Credit Card,31
13074,13074,2/12/2024,17:14.0,Station,Contactless,53
13075,13075,2/12/2024,20:19.0,Online,Credit Card,31
13076,13076,2/12/2024,23:58.0,Online,Credit Card,31
13077,13077,2/12/2024,23:59.0,Online,Credit Card,3
13078,13078,2/12/2024,24:20.0,Online,Credit Card,31
13079,13079,2/12/2024,31:23.0,Station,Credit Card,3
13080,13080,2/12/2024,42:25.0,Station,Credit Card,8
13081,13081,2/12/2024,51:07.0,Online,Credit Card,35
13082,13082,2/12/2024,51:24.0,Online,Credit Card,35
13083,13083,2/12/2024,56:25.0,Station,Contactless,3
13084,13084,2/12/2024,57:16.0,Online,Credit Card,2
13085,13085,2/12/2024,58:18.0,Station,Credit Card,17
13086,13086,2/12/2024,59:00.0,Online,Credit Card,7
13087,13087,2/12/2024,59:23.0,Station,Credit Card,5
13088,13088,2/12/2024,59:30.0,Online,Credit Card,4
13089,13089,2/12/2024,08:13.0,Online,Credit Card,8
13090,13090,2/12/2024,20:25.0,Online,Credit Card,20
13091,13091,2/12/2024,27:34.0,Online,Credit Card,2
13092,13092,2/12/2024,28:23.0,Online,Credit Card,16
13093,13093,2/12/2024,30:13.0,Online,Credit Card,16
13094,13094,2/12/2024,33:57.0,Station,Credit Card,3
13095,13095,2/12/2024,34:10.0,Station,Credit Card,4
13096,13096,2/12/2024,34:59.0,Station,Credit Card,4
13097,13097,2/12/2024,36:02.0,Station,Credit Card,3
13098,13098,2/12/2024,40:34.0,Station,Credit Card,3
13099,13099,2/12/2024,42:29.0,Station,Credit Card,3
13100,13100,2/12/2024,44:47.0,Station,Credit Card,4
13101,13101,2/12/2024,53:25.0,Station,Contactless,54
13102,13102,2/12/2024,54:08.0,Station,Contactless,54
13103,13103,2/12/2024,15:42.0,Online,Credit Card,8
13104,13104,2/12/2024,16:12.0,Online,Credit Card,3
13105,13105,2/12/2024,16:55.0,Online,Credit Card,8
13106,13106,2/12/2024,17:21.0,Online,Credit Card,8
13107,13107,2/12/2024,18:24.0,Online,Credit Card,6
13108,13108,2/12/2024,20:14.0,Online,Credit Card,6
13109,13109,2/12/2024,21:44.0,Online,Contactless,3
13110,13110,2/12/2024,21:57.0,Online,Credit Card,3
13111,13111,2/12/2024,22:17.0,Online,Credit Card,7
13112,13112,2/12/2024,22:57.0,Online,Credit Card,8
13113,13113,2/12/2024,23:09.0,Station,Debit Card,35
13114,13114,2/12/2024,24:02.0,Online,Credit Card,5
13115,13115,2/12/2024,25:47.0,Online,Credit Card,54
13116,13116,2/12/2024,26:36.0,Online,Credit Card,7
13117,13117,2/12/2024,26:41.0,Online,Credit Card,5
13118,13118,2/12/2024,26:49.0,Station,Contactless,35
13119,13119,2/12/2024,28:17.0,Online,Debit Card,3
13120,13120,2/12/2024,28:39.0,Station,Contactless,35
13121,13121,2/12/2024,28:45.0,Online,Credit Card,8
13122,13122,2/12/2024,28:56.0,Station,Credit Card,5
13123,13123,2/12/2024,29:21.0,Online,Credit Card,13
13124,13124,2/12/2024,31:17.0,Station,Credit Card,3
13125,13125,2/12/2024,34:33.0,Online,Contactless,13
13126,13126,2/12/2024,36:35.0,Station,Contactless,12
13127,13127,2/12/2024,39:44.0,Station,Credit Card,8
13128,13128,2/12/2024,42:07.0,Station,Credit Card,10
13129,13129,2/12/2024,44:10.0,Online,Contactless,15
13130,13130,2/12/2024,45:31.0,Station,Contactless,10
13131,13131,2/12/2024,19:41.0,Station,Credit Card,4
13132,13132,2/12/2024,32:27.0,Station,Credit Card,13
13133,13133,2/12/2024,32:46.0,Online,Credit Card,3
13134,13134,2/12/2024,35:15.0,Online,Credit Card,7
13135,13135,2/12/2024,44:18.0,Station,Credit Card,13
13136,13136,2/12/2024,44:32.0,Station,Credit Card,13
13137,13137,2/12/2024,49:13.0,Online,Credit Card,8
13138,13138,2/12/2024,54:14.0,Station,Credit Card,43
13139,13139,2/12/2024,54:44.0,Station,Credit Card,13
13140,13140,2/12/2024,56:18.0,Online,Credit Card,3
13141,13141,2/12/2024,59:10.0,Online,Contactless,7
13142,13142,2/12/2024,01:50.0,Online,Contactless,7
13143,13143,2/12/2024,11:43.0,Online,Credit Card,7
13144,13144,2/12/2024,43:11.0,Station,Credit Card,13
13145,13145,2/12/2024,05:31.0,Station,Contactless,35
13146,13146,2/12/2024,10:27.0,Station,Credit Card,13
13147,13147,2/12/2024,14:57.0,Station,Credit Card,7
13148,13148,2/12/2024,33:29.0,Online,Contactless,52
13149,13149,2/12/2024,38:41.0,Station,Credit Card,18
13150,13150,2/12/2024,45:06.0,Station,Credit Card,35
13151,13151,2/12/2024,45:19.0,Station,Credit Card,72
13152,13152,2/12/2024,54:26.0,Station,Credit Card,35
13153,13153,2/12/2024,55:23.0,Station,Credit Card,57
13154,13154,2/12/2024,57:48.0,Station,Credit Card,35
13155,13155,2/13/2024,01:10.0,Online,Credit Card,3
13156,13156,2/13/2024,11:38.0,Online,Contactless,10
13157,13157,2/13/2024,12:53.0,Online,Contactless,10
13158,13158,2/13/2024,18:27.0,Online,Credit Card,26
13159,13159,2/13/2024,23:41.0,Online,Contactless,158
13160,13160,2/13/2024,25:23.0,Online,Contactless,24
13161,13161,2/13/2024,29:18.0,Online,Contactless,48
13162,13162,2/13/2024,32:15.0,Online,Contactless,24
13163,13163,2/13/2024,44:54.0,Online,Credit Card,3
13164,13164,2/13/2024,07:21.0,Station,Contactless,7
13165,13165,2/13/2024,21:55.0,Online,Contactless,8
13166,13166,2/13/2024,29:46.0,Online,Contactless,5
13167,13167,2/13/2024,34:07.0,Online,Contactless,2
13168,13168,2/13/2024,36:38.0,Online,Credit Card,2
13169,13169,2/13/2024,39:43.0,Station,Contactless,84
13170,13170,2/13/2024,01:41.0,Online,Credit Card,7
13171,13171,2/13/2024,05:49.0,Online,Contactless,53
13172,13172,2/13/2024,11:40.0,Online,Credit Card,7
13173,13173,2/13/2024,38:16.0,Station,Credit Card,35
13174,13174,2/13/2024,52:46.0,Station,Contactless,5
13175,13175,2/13/2024,54:34.0,Station,Contactless,5
13176,13176,2/13/2024,04:50.0,Online,Contactless,3
13177,13177,2/13/2024,09:16.0,Online,Contactless,2
13178,13178,2/13/2024,12:02.0,Online,Contactless,2
13179,13179,2/13/2024,17:35.0,Online,Contactless,106
13180,13180,2/13/2024,18:28.0,Online,Contactless,35
13181,13181,2/13/2024,19:26.0,Online,Contactless,54
13182,13182,2/13/2024,40:45.0,Station,Contactless,3
13183,13183,2/13/2024,42:12.0,Online,Credit Card,54
13184,13184,2/13/2024,42:21.0,Online,Credit Card,13
13185,13185,2/13/2024,44:16.0,Online,Credit Card,8
13186,13186,2/13/2024,45:14.0,Online,Credit Card,7
13187,13187,2/13/2024,53:17.0,Online,Credit Card,3
13188,13188,2/13/2024,03:07.0,Online,Credit Card,3
13189,13189,2/13/2024,05:22.0,Online,Credit Card,12
13190,13190,2/13/2024,05:28.0,Online,Contactless,3
13191,13191,2/13/2024,05:44.0,Online,Contactless,3
13192,13192,2/13/2024,07:32.0,Online,Contactless,72
13193,13193,2/13/2024,18:10.0,Station,Debit Card,84
13194,13194,2/13/2024,37:59.0,Station,Credit Card,4
13195,13195,2/13/2024,43:22.0,Online,Credit Card,35
13196,13196,2/13/2024,45:37.0,Online,Credit Card,114
13197,13197,2/13/2024,49:29.0,Online,Credit Card,3
13198,13198,2/13/2024,50:52.0,Station,Contactless,70
13199,13199,2/13/2024,02:43.0,Online,Credit Card,13
13200,13200,2/13/2024,03:37.0,Online,Credit Card,13
13201,13201,2/13/2024,25:04.0,Online,Contactless,35
13202,13202,2/13/2024,29:18.0,Online,Credit Card,3
13203,13203,2/13/2024,51:01.0,Station,Contactless,4
13204,13204,2/13/2024,59:03.0,Online,Credit Card,44
13205,13205,2/13/2024,59:31.0,Station,Contactless,35
13206,13206,2/13/2024,02:26.0,Online,Credit Card,70
13207,13207,2/13/2024,02:45.0,Online,Credit Card,22
13208,13208,2/13/2024,10:04.0,Online,Credit Card,70
13209,13209,2/13/2024,32:06.0,Station,Credit Card,151
13210,13210,2/13/2024,32:54.0,Station,Credit Card,151
13211,13211,2/13/2024,34:35.0,Station,Credit Card,151
13212,13212,2/13/2024,35:17.0,Station,Credit Card,151
13213,13213,2/13/2024,35:18.0,Station,Credit Card,151
13214,13214,2/13/2024,40:00.0,Online,Contactless,6
13215,13215,2/13/2024,44:24.0,Station,Credit Card,8
13216,13216,2/13/2024,56:13.0,Online,Credit Card,8
13217,13217,2/13/2024,08:48.0,Online,Contactless,25
13218,13218,2/13/2024,15:12.0,Online,Credit Card,70
13219,13219,2/13/2024,16:14.0,Station,Contactless,5
13220,13220,2/13/2024,18:15.0,Online,Credit Card,25
13221,13221,2/13/2024,21:21.0,Online,Credit Card,35
13222,13222,2/13/2024,25:58.0,Online,Credit Card,35
13223,13223,2/13/2024,27:25.0,Station,Credit Card,7
13224,13224,2/13/2024,28:13.0,Online,Credit Card,70
13225,13225,2/13/2024,28:38.0,Online,Credit Card,2
13226,13226,2/13/2024,28:59.0,Online,Credit Card,27
13227,13227,2/13/2024,35:29.0,Online,Contactless,3
13228,13228,2/13/2024,39:17.0,Online,Contactless,3
13229,13229,2/13/2024,42:16.0,Station,Contactless,15
13230,13230,2/13/2024,46:08.0,Online,Debit Card,8
13231,13231,2/13/2024,47:27.0,Online,Credit Card,57
13232,13232,2/13/2024,47:53.0,Online,Credit Card,57
13233,13233,2/13/2024,51:59.0,Online,Contactless,2
13234,13234,2/13/2024,01:30.0,Station,Credit Card,72
13235,13235,2/13/2024,02:16.0,Online,Credit Card,7
13236,13236,2/13/2024,03:25.0,Online,Credit Card,13
13237,13237,2/13/2024,04:15.0,Station,Credit Card,72
13238,13238,2/13/2024,04:51.0,Online,Credit Card,4
13239,13239,2/13/2024,05:01.0,Online,Credit Card,8
13240,13240,2/13/2024,06:19.0,Station,Credit Card,15
13241,13241,2/13/2024,06:48.0,Online,Credit Card,39
13242,13242,2/13/2024,07:25.0,Online,Credit Card,4
13243,13243,2/13/2024,07:37.0,Online,Credit Card,5
13244,13244,2/13/2024,08:47.0,Station,Credit Card,3
13245,13245,2/13/2024,11:08.0,Online,Credit Card,4
13246,13246,2/13/2024,12:20.0,Online,Credit Card,15
13247,13247,2/13/2024,14:35.0,Online,Credit Card,15
13248,13248,2/13/2024,14:42.0,Online,Credit Card,15
13249,13249,2/13/2024,17:03.0,Online,Credit Card,13
13250,13250,2/13/2024,18:25.0,Online,Credit Card,18
13251,13251,2/13/2024,22:12.0,Online,Credit Card,13
13252,13252,2/13/2024,24:04.0,Station,Contactless,54
13253,13253,2/13/2024,24:27.0,Online,Contactless,8
13254,13254,2/13/2024,25:57.0,Online,Credit Card,18
13255,13255,2/13/2024,26:11.0,Online,Credit Card,13
13256,13256,2/13/2024,26:18.0,Online,Credit Card,35
13257,13257,2/13/2024,28:49.0,Station,Contactless,8
13258,13258,2/13/2024,29:03.0,Online,Credit Card,18
13259,13259,2/13/2024,29:51.0,Online,Credit Card,18
13260,13260,2/13/2024,41:45.0,Station,Contactless,2
13261,13261,2/13/2024,46:10.0,Online,Credit Card,7
13262,13262,2/13/2024,59:11.0,Online,Contactless,7
13263,13263,2/13/2024,00:03.0,Online,Credit Card,6
13264,13264,2/13/2024,01:00.0,Online,Credit Card,10
13265,13265,2/13/2024,02:34.0,Online,Credit Card,9
13266,13266,2/13/2024,05:16.0,Online,Credit Card,4
13267,13267,2/13/2024,06:11.0,Online,Credit Card,34
13268,13268,2/13/2024,11:09.0,Online,Credit Card,35
13269,13269,2/13/2024,11:33.0,Station,Credit Card,7
13270,13270,2/13/2024,11:35.0,Station,Credit Card,7
13271,13271,2/13/2024,13:33.0,Online,Credit Card,35
13272,13272,2/13/2024,23:48.0,Online,Credit Card,3
13273,13273,2/13/2024,32:05.0,Station,Credit Card,76
13274,13274,2/13/2024,32:21.0,Online,Credit Card,72
13275,13275,2/13/2024,36:06.0,Online,Contactless,26
13276,13276,2/13/2024,36:24.0,Station,Credit Card,8
13277,13277,2/13/2024,39:27.0,Online,Contactless,26
13278,13278,2/13/2024,40:48.0,Station,Credit Card,76
13279,13279,2/13/2024,43:48.0,Station,Credit Card,76
13280,13280,2/13/2024,44:44.0,Online,Contactless,27
13281,13281,2/13/2024,44:57.0,Online,Credit Card,8
13282,13282,2/13/2024,45:44.0,Online,Credit Card,3
13283,13283,2/13/2024,56:04.0,Station,Credit Card,3
13284,13284,2/13/2024,57:06.0,Online,Credit Card,7
13285,13285,2/13/2024,59:36.0,Online,Credit Card,7
13286,13286,2/13/2024,00:39.0,Station,Credit Card,53
13287,13287,2/13/2024,02:34.0,Online,Credit Card,2
13288,13288,2/13/2024,25:20.0,Online,Contactless,13
13289,13289,2/13/2024,26:44.0,Online,Credit Card,7
13290,13290,2/13/2024,27:55.0,Online,Contactless,12
13291,13291,2/13/2024,29:56.0,Online,Contactless,3
13292,13292,2/13/2024,31:12.0,Online,Contactless,13
13293,13293,2/13/2024,36:39.0,Online,Credit Card,35
13294,13294,2/13/2024,37:06.0,Online,Contactless,13
13295,13295,2/13/2024,39:57.0,Station,Contactless,2
13296,13296,2/13/2024,46:28.0,Station,Credit Card,3
13297,13297,2/13/2024,47:21.0,Station,Debit Card,11
13298,13298,2/13/2024,56:30.0,Online,Contactless,2
13299,13299,2/13/2024,21:36.0,Station,Contactless,35
13300,13300,2/13/2024,55:52.0,Station,Contactless,10
13301,13301,2/13/2024,57:53.0,Station,Contactless,4
