Ticket_ID,Transaction_ID,Ticket_Class,Ticket_Type
15457,15457,Standard,Advance
15458,15458,Standard,Advance
15459,15459,Standard,Advance
15460,15460,Standard,Advance
15461,15461,Standard,Advance
15462,15462,Standard,Advance
15463,15463,Standard,Advance
15464,15464,Standard,Advance
15465,15465,Standard,Advance
15466,15466,Standard,Advance
15467,15467,Standard,Advance
15468,15468,Standard,Advance
15469,15469,Standard,Advance
15470,15470,Standard,Advance
15471,15471,Standard,Off-Peak
15472,15472,Standard,Advance
15473,15473,Standard,Off-Peak
15474,15474,Standard,Off-Peak
15475,15475,Standard,Advance
15476,15476,Standard,Advance
15477,15477,Standard,Off-Peak
15478,15478,Standard,Off-Peak
15479,15479,Standard,Advance
15480,15480,Standard,Off-Peak
15481,15481,Standard,Off-Peak
15482,15482,Standard,Advance
15483,15483,Standard,Off-Peak
15484,15484,Standard,Advance
15485,15485,Standard,Off-Peak
15486,15486,Standard,Advance
15487,15487,Standard,Advance
15488,15488,Standard,Off-Peak
15489,15489,Standard,Advance
15490,15490,Standard,Advance
15491,15491,Standard,Off-Peak
15492,15492,Standard,Off-Peak
15493,15493,Standard,Off-Peak
15494,15494,Standard,Off-Peak
15495,15495,Standard,Advance
15496,15496,Standard,Advance
15497,15497,Standard,Advance
15498,15498,Standard,Advance
15499,15499,Standard,Advance
15500,15500,Standard,Advance
15501,15501,Standard,Advance
15502,15502,Standard,Advance
15503,15503,Standard,Advance
15504,15504,Standard,Off-Peak
15505,15505,Standard,Advance
15506,15506,Standard,Off-Peak
15507,15507,Standard,Advance
15508,15508,Standard,Advance
15509,15509,Standard,Advance
15510,15510,Standard,Advance
15511,15511,Standard,Advance
15512,15512,Standard,Advance
15513,15513,Standard,Advance
15514,15514,Standard,Advance
15515,15515,Standard,Advance
15516,15516,Standard,Advance
15517,15517,Standard,Off-Peak
15518,15518,Standard,Advance
15519,15519,Standard,Advance
15520,15520,Standard,Advance
15521,15521,Standard,Advance
15522,15522,Standard,Off-Peak
15523,15523,Standard,Off-Peak
15524,15524,Standard,Off-Peak
15525,15525,Standard,Advance
15526,15526,Standard,Off-Peak
15527,15527,Standard,Off-Peak
15528,15528,Standard,Advance
15529,15529,Standard,Advance
15530,15530,Standard,Off-Peak
15531,15531,Standard,Advance
15532,15532,Standard,Advance
15533,15533,Standard,Advance
15534,15534,Standard,Off-Peak
15535,15535,Standard,Off-Peak
15536,15536,Standard,Off-Peak
15537,15537,Standard,Advance
15538,15538,Standard,Off-Peak
15539,15539,Standard,Advance
15540,15540,Standard,Advance
15541,15541,Standard,Advance
15542,15542,Standard,Advance
15543,15543,Standard,Advance
15544,15544,Standard,Advance
15545,15545,Standard,Advance
15546,15546,Standard,Advance
15547,15547,Standard,Advance
15548,15548,Standard,Advance
15549,15549,Standard,Advance
15550,15550,Standard,Advance
15551,15551,Standard,Advance
15552,15552,Standard,Advance
15553,15553,Standard,Advance
15554,15554,Standard,Advance
15555,15555,Standard,Advance
15556,15556,Standard,Advance
15557,15557,Standard,Advance
15558,15558,Standard,Advance
15559,15559,Standard,Advance
15560,15560,Standard,Advance
15561,15561,Standard,Advance
15562,15562,Standard,Advance
15563,15563,Standard,Off-Peak
15564,15564,Standard,Advance
15565,15565,Standard,Off-Peak
15566,15566,Standard,Off-Peak
15567,15567,Standard,Advance
15568,15568,Standard,Advance
15569,15569,Standard,Advance
15570,15570,Standard,Advance
15571,15571,Standard,Advance
15572,15572,Standard,Off-Peak
15573,15573,Standard,Advance
15574,15574,Standard,Off-Peak
15575,15575,Standard,Off-Peak
15576,15576,Standard,Off-Peak
15577,15577,Standard,Off-Peak
15578,15578,Standard,Off-Peak
15579,15579,Standard,Advance
15580,15580,Standard,Off-Peak
15581,15581,Standard,Advance
15582,15582,Standard,Off-Peak
15583,15583,Standard,Off-Peak
15584,15584,Standard,Off-Peak
15585,15585,Standard,Advance
15586,15586,Standard,Advance
15587,15587,Standard,Advance
15588,15588,Standard,Advance
15589,15589,Standard,Advance
15590,15590,Standard,Advance
15591,15591,Standard,Advance
15592,15592,Standard,Advance
15593,15593,Standard,Advance
15594,15594,Standard,Advance
15595,15595,Standard,Advance
15596,15596,Standard,Off-Peak
15597,15597,Standard,Advance
15598,15598,Standard,Advance
15599,15599,Standard,Advance
15600,15600,Standard,Off-Peak
15601,15601,Standard,Advance
15602,15602,Standard,Advance
15603,15603,Standard,Off-Peak
15604,15604,Standard,Advance
15605,15605,Standard,Off-Peak
15606,15606,Standard,Advance
15607,15607,Standard,Advance
15608,15608,Standard,Advance
15609,15609,Standard,Advance
15610,15610,Standard,Off-Peak
15611,15611,Standard,Off-Peak
15612,15612,Standard,Off-Peak
15613,15613,Standard,Off-Peak
15614,15614,Standard,Advance
15615,15615,Standard,Off-Peak
15616,15616,Standard,Advance
15617,15617,Standard,Off-Peak
15618,15618,Standard,Off-Peak
15619,15619,Standard,Advance
15620,15620,Standard,Off-Peak
15621,15621,Standard,Advance
15622,15622,Standard,Advance
15623,15623,Standard,Advance
15624,15624,Standard,Advance
15625,15625,Standard,Advance
15626,15626,Standard,Off-Peak
15627,15627,Standard,Off-Peak
15628,15628,Standard,Advance
15629,15629,Standard,Advance
15630,15630,Standard,Advance
15631,15631,Standard,Off-Peak
15632,15632,Standard,Off-Peak
15633,15633,Standard,Off-Peak
15634,15634,Standard,Advance
15635,15635,Standard,Advance
15636,15636,Standard,Advance
15637,15637,Standard,Advance
15638,15638,Standard,Advance
15639,15639,Standard,Advance
15640,15640,Standard,Advance
15641,15641,Standard,Advance
15642,15642,Standard,Advance
15643,15643,Standard,Advance
15644,15644,Standard,Advance
15645,15645,Standard,Advance
15646,15646,Standard,Advance
15647,15647,Standard,Advance
15648,15648,Standard,Anytime
15649,15649,Standard,Anytime
15650,15650,Standard,Advance
15651,15651,Standard,Anytime
15652,15652,Standard,Anytime
15653,15653,Standard,Advance
15654,15654,Standard,Anytime
15655,15655,Standard,Anytime
15656,15656,Standard,Advance
15657,15657,Standard,Advance
15658,15658,Standard,Advance
15659,15659,Standard,Anytime
15660,15660,Standard,Off-Peak
15661,15661,Standard,Advance
15662,15662,Standard,Advance
15663,15663,Standard,Advance
15664,15664,Standard,Advance
15665,15665,Standard,Advance
15666,15666,Standard,Advance
15667,15667,Standard,Advance
15668,15668,Standard,Advance
15669,15669,Standard,Advance
15670,15670,Standard,Off-Peak
15671,15671,Standard,Advance
15672,15672,Standard,Advance
15673,15673,Standard,Advance
15674,15674,Standard,Advance
15675,15675,Standard,Advance
15676,15676,Standard,Off-Peak
15677,15677,Standard,Off-Peak
15678,15678,Standard,Off-Peak
15679,15679,Standard,Advance
15680,15680,Standard,Anytime
15681,15681,Standard,Advance
15682,15682,Standard,Advance
15683,15683,Standard,Anytime
15684,15684,Standard,Off-Peak
15685,15685,Standard,Anytime
15686,15686,Standard,Anytime
15687,15687,Standard,Anytime
15688,15688,Standard,Advance
15689,15689,Standard,Advance
15690,15690,Standard,Advance
15691,15691,Standard,Advance
15692,15692,Standard,Anytime
15693,15693,Standard,Advance
15694,15694,Standard,Advance
15695,15695,Standard,Off-Peak
15696,15696,Standard,Advance
15697,15697,Standard,Advance
15698,15698,Standard,Advance
15699,15699,Standard,Advance
15700,15700,Standard,Advance
15701,15701,Standard,Advance
15702,15702,Standard,Advance
15703,15703,Standard,Advance
15704,15704,Standard,Advance
15705,15705,Standard,Off-Peak
15706,15706,Standard,Off-Peak
15707,15707,Standard,Anytime
15708,15708,Standard,Anytime
15709,15709,Standard,Anytime
15710,15710,Standard,Anytime
15711,15711,Standard,Anytime
15712,15712,Standard,Anytime
15713,15713,Standard,Off-Peak
15714,15714,Standard,Advance
15715,15715,Standard,Advance
15716,15716,Standard,Advance
15717,15717,Standard,Off-Peak
15718,15718,Standard,Off-Peak
15719,15719,Standard,Off-Peak
15720,15720,Standard,Advance
15721,15721,Standard,Advance
15722,15722,Standard,Off-Peak
15723,15723,Standard,Advance
15724,15724,Standard,Advance
15725,15725,Standard,Off-Peak
15726,15726,Standard,Advance
15727,15727,Standard,Anytime
15728,15728,Standard,Advance
15729,15729,Standard,Anytime
15730,15730,Standard,Advance
15731,15731,Standard,Anytime
15732,15732,Standard,Anytime
15733,15733,Standard,Advance
15734,15734,Standard,Advance
15735,15735,Standard,Advance
15736,15736,Standard,Advance
15737,15737,Standard,Advance
15738,15738,Standard,Advance
15739,15739,Standard,Off-Peak
15740,15740,Standard,Off-Peak
15741,15741,Standard,Anytime
15742,15742,Standard,Anytime
15743,15743,Standard,Off-Peak
15744,15744,Standard,Anytime
15745,15745,Standard,Off-Peak
15746,15746,Standard,Advance
15747,15747,Standard,Advance
15748,15748,Standard,Advance
15749,15749,Standard,Off-Peak
15750,15750,Standard,Off-Peak
15751,15751,Standard,Off-Peak
15752,15752,Standard,Advance
15753,15753,Standard,Anytime
15754,15754,Standard,Anytime
15755,15755,Standard,Anytime
15756,15756,Standard,Anytime
15757,15757,Standard,Advance
15758,15758,Standard,Advance
15759,15759,Standard,Advance
15760,15760,Standard,Advance
15761,15761,Standard,Advance
15762,15762,Standard,Advance
15763,15763,Standard,Advance
15764,15764,Standard,Advance
15765,15765,Standard,Advance
15766,15766,Standard,Advance
15767,15767,Standard,Anytime
15768,15768,Standard,Anytime
15769,15769,Standard,Anytime
15770,15770,Standard,Anytime
15771,15771,Standard,Advance
15772,15772,Standard,Advance
15773,15773,Standard,Advance
15774,15774,Standard,Anytime
15775,15775,Standard,Advance
15776,15776,Standard,Advance
15777,15777,Standard,Advance
15778,15778,Standard,Advance
15779,15779,Standard,Advance
15780,15780,Standard,Advance
15781,15781,Standard,Advance
15782,15782,Standard,Advance
15783,15783,Standard,Off-Peak
15784,15784,Standard,Off-Peak
15785,15785,Standard,Advance
15786,15786,Standard,Advance
15787,15787,Standard,Advance
15788,15788,Standard,Advance
15789,15789,Standard,Advance
15790,15790,Standard,Off-Peak
15791,15791,Standard,Advance
15792,15792,Standard,Anytime
15793,15793,Standard,Advance
15794,15794,Standard,Advance
15795,15795,Standard,Anytime
15796,15796,Standard,Advance
15797,15797,Standard,Advance
15798,15798,Standard,Advance
15799,15799,Standard,Advance
15800,15800,Standard,Off-Peak
15801,15801,Standard,Off-Peak
15802,15802,Standard,Advance
15803,15803,Standard,Advance
15804,15804,Standard,Advance
15805,15805,Standard,Advance
15806,15806,Standard,Advance
15807,15807,Standard,Advance
15808,15808,Standard,Off-Peak
15809,15809,Standard,Off-Peak
15810,15810,Standard,Advance
15811,15811,Standard,Advance
15812,15812,Standard,Off-Peak
15813,15813,Standard,Advance
15814,15814,Standard,Anytime
15815,15815,Standard,Anytime
15816,15816,Standard,Anytime
15817,15817,Standard,Advance
15818,15818,Standard,Anytime
15819,15819,Standard,Anytime
15820,15820,Standard,Anytime
15821,15821,Standard,Anytime
15822,15822,Standard,Anytime
15823,15823,Standard,Advance
15824,15824,Standard,Advance
15825,15825,Standard,Advance
15826,15826,Standard,Advance
15827,15827,Standard,Off-Peak
15828,15828,Standard,Off-Peak
15829,15829,Standard,Off-Peak
15830,15830,Standard,Advance
15831,15831,Standard,Advance
15832,15832,Standard,Advance
15833,15833,Standard,Anytime
15834,15834,Standard,Anytime
15835,15835,Standard,Anytime
15836,15836,Standard,Anytime
15837,15837,Standard,Anytime
15838,15838,Standard,Advance
15839,15839,Standard,Anytime
15840,15840,Standard,Advance
15841,15841,Standard,Anytime
15842,15842,Standard,Advance
15843,15843,Standard,Anytime
15844,15844,Standard,Anytime
15845,15845,Standard,Advance
15846,15846,Standard,Anytime
15847,15847,Standard,Anytime
15848,15848,Standard,Advance
15849,15849,Standard,Off-Peak
15850,15850,Standard,Advance
15851,15851,Standard,Advance
15852,15852,Standard,Off-Peak
15853,15853,Standard,Advance
15854,15854,Standard,Off-Peak
15855,15855,Standard,Off-Peak
15856,15856,Standard,Off-Peak
15857,15857,Standard,Advance
15858,15858,Standard,Advance
15859,15859,Standard,Advance
15860,15860,Standard,Advance
15861,15861,Standard,Advance
15862,15862,Standard,Advance
15863,15863,Standard,Advance
15864,15864,Standard,Advance
15865,15865,Standard,Off-Peak
15866,15866,Standard,Off-Peak
15867,15867,Standard,Off-Peak
15868,15868,Standard,Advance
15869,15869,Standard,Advance
15870,15870,Standard,Off-Peak
15871,15871,Standard,Off-Peak
15872,15872,Standard,Off-Peak
15873,15873,Standard,Off-Peak
15874,15874,Standard,Advance
15875,15875,Standard,Advance
15876,15876,Standard,Off-Peak
15877,15877,Standard,Advance
15878,15878,Standard,Advance
15879,15879,Standard,Advance
15880,15880,Standard,Off-Peak
15881,15881,Standard,Off-Peak
15882,15882,Standard,Off-Peak
15883,15883,Standard,Off-Peak
15884,15884,Standard,Advance
15885,15885,Standard,Off-Peak
15886,15886,Standard,Off-Peak
15887,15887,Standard,Off-Peak
15888,15888,Standard,Off-Peak
15889,15889,Standard,Off-Peak
15890,15890,Standard,Off-Peak
15891,15891,Standard,Off-Peak
15892,15892,Standard,Off-Peak
15893,15893,Standard,Advance
15894,15894,Standard,Advance
15895,15895,Standard,Off-Peak
15896,15896,Standard,Advance
15897,15897,Standard,Off-Peak
15898,15898,Standard,Advance
15899,15899,Standard,Advance
15900,15900,Standard,Advance
15901,15901,Standard,Advance
15902,15902,Standard,Advance
15903,15903,Standard,Off-Peak
15904,15904,Standard,Advance
15905,15905,Standard,Off-Peak
15906,15906,Standard,Advance
15907,15907,Standard,Advance
15908,15908,Standard,Off-Peak
15909,15909,Standard,Off-Peak
15910,15910,Standard,Off-Peak
15911,15911,Standard,Off-Peak
15912,15912,Standard,Off-Peak
15913,15913,Standard,Off-Peak
15914,15914,Standard,Off-Peak
15915,15915,Standard,Off-Peak
15916,15916,Standard,Off-Peak
15917,15917,Standard,Advance
15918,15918,Standard,Off-Peak
15919,15919,Standard,Off-Peak
15920,15920,Standard,Off-Peak
15921,15921,Standard,Advance
15922,15922,Standard,Advance
15923,15923,Standard,Off-Peak
15924,15924,Standard,Off-Peak
15925,15925,Standard,Off-Peak
15926,15926,Standard,Advance
15927,15927,Standard,Off-Peak
15928,15928,Standard,Off-Peak
15929,15929,Standard,Off-Peak
15930,15930,Standard,Advance
15931,15931,Standard,Off-Peak
15932,15932,Standard,Off-Peak
15933,15933,Standard,Off-Peak
15934,15934,Standard,Off-Peak
15935,15935,Standard,Off-Peak
15936,15936,Standard,Off-Peak
15937,15937,Standard,Off-Peak
15938,15938,Standard,Off-Peak
15939,15939,Standard,Off-Peak
15940,15940,Standard,Off-Peak
15941,15941,Standard,Off-Peak
15942,15942,Standard,Off-Peak
15943,15943,Standard,Off-Peak
15944,15944,Standard,Advance
15945,15945,Standard,Off-Peak
15946,15946,Standard,Off-Peak
15947,15947,Standard,Off-Peak
15948,15948,Standard,Advance
15949,15949,Standard,Advance
15950,15950,Standard,Off-Peak
15951,15951,Standard,Advance
15952,15952,Standard,Advance
15953,15953,Standard,Advance
15954,15954,Standard,Advance
15955,15955,Standard,Advance
15956,15956,Standard,Advance
15957,15957,Standard,Advance
15958,15958,Standard,Advance
15959,15959,Standard,Advance
15960,15960,Standard,Advance
15961,15961,Standard,Off-Peak
15962,15962,Standard,Advance
15963,15963,Standard,Advance
15964,15964,Standard,Advance
15965,15965,Standard,Advance
15966,15966,Standard,Advance
15967,15967,Standard,Advance
15968,15968,Standard,Advance
15969,15969,Standard,Advance
15970,15970,Standard,Off-Peak
15971,15971,Standard,Advance
15972,15972,Standard,Advance
15973,15973,Standard,Off-Peak
15974,15974,Standard,Advance
15975,15975,Standard,Advance
15976,15976,Standard,Advance
15977,15977,Standard,Off-Peak
15978,15978,Standard,Advance
15979,15979,Standard,Advance
15980,15980,Standard,Advance
15981,15981,Standard,Off-Peak
15982,15982,Standard,Advance
15983,15983,Standard,Off-Peak
15984,15984,Standard,Advance
15985,15985,Standard,Advance
15986,15986,Standard,Advance
15987,15987,Standard,Off-Peak
15988,15988,Standard,Advance
15989,15989,Standard,Advance
15990,15990,Standard,Advance
15991,15991,Standard,Advance
15992,15992,Standard,Advance
15993,15993,Standard,Off-Peak
15994,15994,Standard,Off-Peak
15995,15995,Standard,Advance
15996,15996,Standard,Advance
15997,15997,Standard,Advance
15998,15998,Standard,Off-Peak
15999,15999,Standard,Advance
16000,16000,Standard,Advance
16001,16001,Standard,Advance
16002,16002,Standard,Off-Peak
16003,16003,Standard,Off-Peak
16004,16004,Standard,Advance
16005,16005,Standard,Advance
16006,16006,Standard,Off-Peak
16007,16007,Standard,Advance
16008,16008,Standard,Advance
16009,16009,Standard,Advance
16010,16010,Standard,Advance
16011,16011,Standard,Off-Peak
16012,16012,Standard,Off-Peak
16013,16013,Standard,Off-Peak
16014,16014,Standard,Off-Peak
16015,16015,Standard,Advance
16016,16016,Standard,Off-Peak
16017,16017,Standard,Advance
16018,16018,Standard,Off-Peak
16019,16019,Standard,Off-Peak
16020,16020,Standard,Advance
16021,16021,Standard,Off-Peak
16022,16022,Standard,Off-Peak
16023,16023,Standard,Off-Peak
16024,16024,Standard,Advance
16025,16025,Standard,Advance
16026,16026,Standard,Advance
16027,16027,Standard,Advance
16028,16028,Standard,Off-Peak
16029,16029,Standard,Off-Peak
16030,16030,Standard,Advance
16031,16031,Standard,Advance
16032,16032,Standard,Off-Peak
16033,16033,Standard,Off-Peak
16034,16034,Standard,Off-Peak
16035,16035,Standard,Advance
16036,16036,Standard,Off-Peak
16037,16037,Standard,Off-Peak
16038,16038,Standard,Off-Peak
16039,16039,Standard,Advance
16040,16040,Standard,Advance
16041,16041,Standard,Off-Peak
